talk_id,title,abstract,type,session
190,Experimental Approaches to Improve Survival and Conservation of Swift Fox (Vulpes velox),"Abstract: The swift fox (Vulpes velox) has been a species of conservation concern for the last 30 years across the entirety of its range. The species holds the status of S1 ‘Critically Imperiled’ in Texas where there is currently only one functional population remaining in Dallam County. As short-grass prairie specialists, swift foxes have suffered from a lack of suitable habitat as prairie is converted to cropland. Additionally, land management practices have resulted in increased vegetation height that facilitates increased predation risk from coyotes (Canis latrans), the primary cause of mortalities. We will be evaluating a novel approach to reduce coyote predation on swift foxes by deploying livestock guardian dogs (hereafter LGDs) with grazing cattle (Bos taurus) within known swift fox areas. LGDs have been used to reduce predation on livestock and recent research has demonstrated that LGDs do not negatively influence foxes. We will capture and attach GPS collars to swift foxes and coyotes in the Rita Blanca National Grasslands in the first year of the study to obtain pre-treatment spatial data. From the second year onwards, we will repeat this process and add LGDs to the landscape. We will compare pre- and post-treatment space use and changes in swift fox survival.",poster,Professional Poster Session
191,Habitat Preferences of Northern Bobwhite and Scaled Quail: Unraveling Nesting Site Selection in Conservation Reserve Program and Pasture Lands,"Abstract: We investigated the nesting preferences of Northern Bobwhite Quail (Colinus virginianus) and Scaled Quail (Callipepla squamata) in Conservation Reserve Program (CRP) areas and Pastures across a 4,800-acre study area, where CRPs constituted 11% (527.2 acres) and Pastures 89% (4,272.8 acres) of the total landscape. The null hypothesis was that quail do not exhibit a preference for nesting in CRPs versus Pastures, and this was tested using a Chi-Square analysis to compare observed and expected bird distributions. Results indicated a significant difference in nesting distribution (χ² = 10.21, p = 0.0014), leading us to reject the null hypothesis. Adjusting for the proportional area of CRPs and Pastures, the expected counts were recalculated based on the proportional availability of each habitat. Bobs were overrepresented in CRPs and underrepresented in Pastures, whereas Blues were underrepresented in CRPs and overrepresented in Pastures. These findings suggest that habitat preferences of quail were not solely driven by the proportional area available. Bobs exhibited a preference for nesting in CRPs despite the larger area of Pastures, whereas Blues showed a strong preference for Pastures. The results highlight the role of factors beyond area size, such as habitat quality, in determining nesting site selection. These insights have important implications for wildlife habitat management, suggesting that conservation strategies should consider the specific habitat preferences of different species, rather than solely focusing on habitat availability.",poster,Professional Poster Session
192,Habitat Use and Movement of Collared Peccaries Associated with the U.S.- Mexico Border Barrier System,"Abstract: The construction of border barrier systems along international boundaries may have ecological impacts on wildlife populations and their habitats. Research on species such as jaguars (Panthera onca) and ocelots (Leopardus pardalis) indicate that border barriers can restrict movement and connectivity. However, limited empirical data exist on the effects of linear barriers on mid-sized ungulates like the collared peccary (Pecari tajacu). These barriers may alter collared peccary movement and habitat selection, potentially affecting survival and connectivity. To address this knowledge gap, we will determine the effects of the United States-Mexico border barrier system on collared peccary movement patterns, home range characteristics, and habitat selection. Collared peccaries were captured at sites close to the barrier, and two individuals per squadron were fitted with GPS collars. Using GPS data, we will assess direct impacts, such as habitat loss and fragmentation caused by the physical barrier, and indirect effects that may be related to noise, artificial lighting, and human activity. Findings from this study will contribute to the growing knowledge of how large-scale infrastructure affects wildlife and transboundary connectivity. By quantifying these ecological effects, the research will offer insights into balancing infrastructure development with biodiversity conservation. Finally, results will be spatially explicit, enabling conservation practitioners and policymakers to identify and prioritize mitigation measures to reduce potential impacts on wildlife.",poster,Professional Poster Session
193,Monitoring Biodiversity of Pollinating Insects Along North-Central Texas Roadway,"Abstract: Monitoring Biodiversity of Pollinating Insects Along North-Central Texas Roadways. Multiple factors contribute to pollinator decline, loss of floral resources through land conversion, particularly urbanization. Where roadsides are argued as suitable habitat for pollinators. However, roadsides may also reduce pollinator diversity through low-quality floral resources, introduction of invasive flora, and reduced mortality by vehicles. Our study focused on assessing roadsides for pollinator biodiversity in North-Central Texas. We surveyed 58.1 km of U.S. Route 377 within the Erath Co., between 2020-2022. We sampled vegetation and pollinators at 1 km intervals on the side of the road every two weeks starting the second week of February and ending the second week of May, for a total of 464 points over eight collecting periods each year. We sampled between 08:00-10:30 or between temperatures of 12.8-32.2°C. Within each sampling point, we would survey vegetation along a 10-m transect and measure plant density and species richness. We sampled pollinators along the same transect with a modified leaf-vacuum for 30 seconds. We seek to record the presence, species and composition of native pollinator communities at varying traffic densities to determine changes in native pollinator diversity over time to improve conservation strategies in pollinator health under increasing urbanization in North-Central Texas",poster,Professional Poster Session
194,Flight Distance and Preferred Cover of Northern Bobwhite Quail and Scaled Quail,"Abstract: This study investigates the behavior of northern bobwhite quail (Colinus virginianus) and scaled quail (Callipepla squamata), focusing on their flight distances and cover preferences after being flushed by a researcher. Specifically, I hypothesize that bobwhite quail will exhibit longer flight distances than scaled quail, and that both species will prefer woody cover types over grassy cover types. Data was collected by flushing radio-collared birds and marking landing sites. Straight-line flight distances were calculated using OnX. Preliminary results from 28 flushes (14 per species) revealed no significant difference in flight distances between bobwhite (avg. 79 m) and scaled quail (avg. 99 m) (p = 0.103), supporting the null hypothesis. In terms of cover preference, bobwhite quail sought shelter in woody cover 11 of 14 times, while scaled quail did so 12 of 14 times, showing a stronger preference for woody cover than available in the environment. Bobwhite quail most commonly selected prickly pear (Opuntia spp.) (3 of 14 flushes), while scaled quail preferred honey mesquite (Prosopis glandulosa) (3 of 14 flushes). These findings offer valuable insights for wildlife management. Understanding flight distances can inform habitat planning, such as determining appropriate woody shrub densities for quail habitats. Additionally, knowledge of cover preferences can guide the selection of plant species to manage for, helping reduce predation risks and promoting quail population growth by ensuring access to suitable cover types.",poster,Professional Poster Session
195,Evaluating Rates of Fire Spread in Various Grass Species for Safer Texas Roadways,"Abstract: The Texas Department of Transportation (TxDOT) is mandated by the Clean Water Act to seed areas disturbed by construction activities. In an effort to be good neighbors and environmental stewards, TxDOT has made a commitment to use native grasses that will become established quickly along highways and roadsides at the completion of road construction. These grasses are important for protecting newly- constructed roadsides by holding the soil in place, particularly during rain events. Unfortunately, wildfires commonly start along roads or highways as people discard cigarettes, or pull over to the side in a disabled vehicle, etc. Our project is investigating the rates of fire spread through several grass species that TxDOT currently uses, including silver bluestem (Bothriochloa laguroides), sideoats grama (Bouteloua curtipendula), southwestern bristlegrass (Setaria scheelei), spike lovegrass (Eragrostis spicata), whiplash pappusgrass (Pappophorum vaginatum), and little bluestem (Schizachyrium scoparium). We are burning 0.10-acre monoculture plots of various grass species with HOBO dataloggers placed at 5-m intervals throughout the plot to record fire temperature and rates of spread. Our results will help TxDOT choose species that may slow the spread of unintended fires, helping firefighters control roadside wildfires more quickly and keep drivers safe from smoke-related accidents.",poster,Professional Poster Session
196,Quantifying the Spatial Distribution of Macartney Rose Using Very Fine-scale Imagery,"Abstract: Invasive plants can rapidly dominate a landscape and homogenize plant communities by displacing native species. One invasive species affecting Southeast Texas rangelands is Macartney Rose (Rosa bracteata J.C. Wendl.). There is an increasing need for controlling this species to increase space and resources for ranching operations. It is essential to quantify the extent of an invasion when implementing control techniques. Drone imagery enables efficient data collection by increasing sampling coverage and reducing labor requirements. The objective of this study is to quantify the spatial distribution of Macartney rose using an image classification applied to high-resolution imagery on a cattle ranch in Northwest Harris County, Texas. We applied a supervised image classification technique to 1.3 cm resolution RGB drone imagery to separate Macartney rose individuals from other vegetation and land cover types. Ground-verification points of the cover type present are used to assess the accuracy of the classification. The class and patch level data from the classifications is used to compute metrics that quantify the distribution of the Macartney rose. We expect to achieve an overall accuracy greater than 75%, and a Macartney rose classification accuracy greater than 85% towards generating accurate estimates of the spatial extent of Macartney rose invasion at our study area. We also expect to see differences in patch metrics for Macartney rose across the pasture due to variation in cover concentrations. These results offer methods for quantifying invasive woody species which can improve our ability to implement control techniques, monitor stands, and understand species behavior.",poster,Professional Poster Session
197,Evaluating Field-based Learning and its Role on the Expressions of Self- identified Wildlife Value Orientation During a Natural Resource Management Degree Curriculum,"Abstract: Education, specifically applied and experiential learning, has been proven to contribute to the adoption of pro-environmental behaviors. However, limited research evaluates the connection between applied learning and its impact on the expression of wildlife value orientations (WVOs). WVOs have been used to predict people’s attitudes and behaviors in relation to environmental management and perceived environmental impacts. The Cognitive Hierarchy Theory reveals that values and value orientations are expressed extensively through attitudes and behavioral intentions. Knowing this, this study aims to explore the role of an applied and experiential learning focused curriculum in promoting pro-environmental attitudes, behavioral intentions, and ultimately, expressions of self-identified WVOs among recent college graduates and college students nearing graduation. It further aims to identify teaching methodologies that contributed to a self-identified change in expression across WVOs. To achieve this goal, data will be collected from recent graduates of the Texas A&M University Department of Rangeland, Wildlife, and Fisheries Management (RWFM) and its senior seminar course. Participants will complete a three part quantitative survey by rating statements on a Likert scale, recalling how they felt before enrolling in RWFM, and how they feel upon the program’s completion. Consenting participants will expand upon their responses in a follow-up qualitative interview, which will allow for participants to identify in-depth the reasoning behind self-identified changes. We hypothesize that students will identify experiential learning and applied activities as the most influential in developing pro- environmental attitudes, and shifts in behavioral intentions and expressions of self- identified WVOs.",poster,Professional Poster Session
198,An Experimental Test of Delayed Plumage Maturation Hypothesis in Painted Buntings,"Abstract: Painted Buntings, Passerina ciris, display delayed plumage maturation, wherein young males retain green plumage, almost identical in appearance to the plumage of juveniles and females, despite being capable of reproduction. The primary driver of delayed plumage maturation is unknown, though previously believed to be the result of a molt constraint. To experimentally test hypotheses related to delayed plumage maturation, we first captured adult and juvenal males using mist nets. These males were color-banded for individual identification. Experimental males were then temporarily put in a cage and placed within an established, adult male’s territory. We used playback to call in focal males, and quantified the aggression of the focal male to the caged, experimental male during a 10-minute observation period. We tallied the number of songs, calls, approaches, wing quivers and “attacks” of the responding male. Attacks were defined as a territorial male landing on or flying within 0.5 m of the simulated intruder cage. We found territorial males were significantly more likely to attack adult males than juvenal males, as no juvenal males were attacked in trials (p= 0.007, n=23). Interestingly, the rate of singing for focal males did not vary by age class. Additionally, these experiments yielded interesting anecdotal results, with territorial males occasionally displaying towards juvenal males as if they were females. A future study is planned to implement trials comparing the response of territorial males to the simulation of intruding females and young males.",poster,Professional Poster Session
199,Cackling Geese Selection of Roost Sites during the Non-Breeding Period,"Abstract: The selection of roost sites is of great ecological importance during the non- breeding period of waterfowl. Roost sites provide safety from predators and are within energetically appropriate distance from forage. The Cackling goose (Branta hutchinsii) is gregarious during the nonbreeding period, roosting in large flocks in open water bodies at night and traveling to surrounding land during the day to feed. The primary objective of this study is to determine roost site selection and the environmental factors that drive roost site choice. We deployed GPS telemetry collars on female cackling geese wintering in the southern Great Plains region (Colorado, Kansas, New Mexico, Oklahoma, and Texas) of the USA. After nocturnal locations of geese are used to determine roost sites, we will measure the longest distance traveled to foraging sites by each individual. We will use the longest average distance across individuals as a radius to delineate landscapes around roost sites and extract biologically meaningful landscape metrics using Fragstats. We will randomly identify 50 wetlands of similar type within each state and apply the radius to delineate same-sized landscapes. Using logistic regression, we will compare metrics between random and used landscapes to understand drivers of selection. By understanding the environmental factors which drive roost site selection, this research will help identify priority areas for nonbreeding habitat management of cackling geese wintering in the southern Great Plains.",poster,Professional Poster Session
200,Mule Deer in the Trans-Pecos: How Habitat Selection Affects Survivability and the Effectiveness of Brush Management in Improving Mule Deer Habitat,"Abstract: Mule Deer (Odocoileus hemionus) are a species of management concern in Texas because of their economic importance, and declining populations. While many factors may contribute to population declines, brush encroachment degrades mule deer habitat quality throughout their range. I will study the influences of brush encroachment on habitat selection within a population of mule deer in the Trans-Pecos region of Texas and the consequences of that selection for individual survival. From 2015 to 2019, 144 mule deer were translocated to Black Gap Wildlife Management Area (BGWMA), with 67 animals fitted with GPS collars, and a capture at BGWMA in 2023, with 29 animals fitted with GPS collars. I will be using Integrated Step Selection Analysis (iSSA) as the framework to analyze the GPS data, incorporating elevation, slope, TPI (topographic position index), and TRI (terrain ruggedness index), derived from a 30-m digital elevation model, and brush density. To estimate brush density, I will use a novel approach combining field vegetation data, rasters of the modified soil adjusted vegetation index (MSAVI), and Functional Principal Component Analysis (fPCA) to relate vegetation dynamics to brush canopy cover. I hypothesize mule deer will select for low to intermediate levels of brush cover and that deer selecting for sub-optimal levels of brush cover will experience greater mortality. If so, higher populations of mule deer could be maintained with lower brush density and adequate plant species composition. This framework could then be used to monitor mule deer habitat quality via satellite, facilitating mule deer habitat improvements.",poster,Professional Poster Session
201,Transboundary Occupancy of the American Black Bears: Implications for Metapopulation Dynamics between the US and Mexico,"Abstract: An increase in border infrastructure in Texas, and elsewhere in the world, has been documented to increase habitat fragmentation, decrease population connectivity, and gene flow in transboundary wildlife populations, especially affecting large ranging carnivore species. Since the first resident population of the American black bear (Ursus americanus) returned to Big Bend National Park, Texas in 1988, their range has slowly expanded over the last four decades. This has coincided with an increase in border infrastructure development along the US-Mexico border. Of the 254 counties in Texas, 36 counties have had credible black bear sightings, six of which being noted as having established breeding populations. The bears in these six southwest Texas counties, are a part of the greater Southwest (Southwest Texas and Northern Mexico) black bear metapopulation and are supplemented by bears moving northward through the Chihuahuan desert and sky island archipelago landscape across the Texas-Mexico border. Estimating black bear occupancy will inform metapopulation dynamics and will help managers prioritize movement corridors for long term population sustainability. We will deploy 50 trail cameras in a randomized camera occupancy grid design, buffered at 4, 8, and 12km distances from the Rio Grande River, across Val Verde, Kinney, and Maverick counties. Each randomly selected grid, evenly split between all buffers, will host a camera to estimate current black bear occupancy and identify potential corridors of transboundary movement that might be affected by current and future border infrastructure and activity.",poster,Professional Poster Session
202,An Introduction to Environmental Consulting,"Abstract: Gather insight into the world of environmental consulting and the opportunities available in the field. Environmental consultants work with a variety of developers and government agencies to help them understand potential impacts and level of impacts to wildlife species. Some of the key responsibilities they undertake include wildlife research and monitoring, environmental permitting, statistics and biometrics, technology, vegetation & reclamation, and wetlands and water. Consulting for renewable energy such as wind and solar developments can include initial resource evaluation, analysis of environmental issues, permitting and construction planning, and operation and post-construction monitoring. Knowledge of laws, regulations, and guidelines for developments all play a role in successful wildlife consulting. Permits often require studies that must begin well before permit applications are submitted. Knowledge and skills as biologists, mammologists, and ecologists can be utilized to help developers to minimize and mitigate potential impacts to species. To understand what species may be impacted by a proposed project, consultants use a variety of tools including government websites, state agency sites, natural history databases, books and field guides, citizen-science databases, spatial databases and more. The field of wildlife consulting holds a variety of potential career paths including wildlife biologist, GIS specialist, species expert, and statistician. Developing your skills and gaining experience through field work, writing, joining working groups, volunteering, and contributing to citizen science are some of the steps that can lead to a job in consulting .",poster,Professional Poster Session
203,Determining Optimal Segmentation Parameters for Object-based Classification of Woody Species Using Fine-scale Resolution,"Abstract: Macartney rose (Rosa bracteata J.C. Wendl.) is an invasive evergreen woody species that poses a significant threat to the biodiversity of Texas rangelands. Remote sensing technology, including drones and the National Agriculture Imagery Program (NAIP), offers a unique approach in detecting this species. Segmentation is a novel approach to supervised classification of land cover. Image segmentation groups neighboring pixels that share similar characteristics in shape, texture, and color. However, there is very little information on how to use segmentation to classify Macartney rose. We have observed a high degree of variance in previous studies for spectral resolution, spatial resolution, and the minimum segment size. Therefore, our objective is to select different segmentation sizes to optimize classification of Macartney rose with two remote sensing platforms: Drone-acquired and NAIP imagery. To achieve this goal, we classified Macartney Rose into groups depending on the number of pixels within a motte. Mottes that are <5 m2 in area are classified as small, >5-20 m2 are classified as medium, and >20 m2 are classified as large. These mottes are then classified using a range of segmentation settings. Once classified, accuracy assessments were conducted using a confusion matrix. These results will improve the methodologies for segmentation by providing a range of settings according to the size of the patches to be identified and improve overall classification of patches of Macartney rose in pastures affected by this invasive species. With improved vegetation monitoring techniques, we can more effectively address habitat concerns.",poster,Professional Poster Session
204,Differences in Ambient vs Internal Trap Temperatures: Implications for Safe Protocol for Trapping Black Bears in West Texas,"Abstract: In recent years, black bears (Ursus americanus) have begun recolonizing their historical ranges in West Texas by migrating north from Mexico. To better understand their population dynamics, ecological behavior, and how best to manage them in the future, information gathered at capture events will be invaluable. However, there are many animal safety concerns when trapping and handling wildlife, particularly in harsh environments, such as arid West Texas. With little shade and high daytime temperatures hyperthermia is a serious risk during the capture process. To mitigate this risk, careful consideration of ambient temperatures during trapping is critical to prevent physiological harm. We examined the ambient and internal temperature of four trap types at 10-minute intervals using I-button temperature loggers during the summer of 2024 with the goal of assessing how internal temperature differs given trap type. A significant difference between internal and ambient temperatures could necessitate adjustments to trapping and handling protocols. We used a generalized linear model to examine the influence of ambient temperature, trap material, trap volume, and trap material interacting with ambient temperature on internal trap temperature. We found an influence of trap type on internal temperature, with aluminum traps exhibiting lower internal temperatures than steel. Ambient temperature had a positive effect (β=0.86, SE =0.002, p<0.001), and trap volume had a negative effect (β=-0.68, SE =0.03, p<0.001) on internal temperature. The findings from this study are crucial for refining trapping methods and ensuring effective long-term management of black bears in west Texas.",poster,Professional Poster Session
205,An Assessment of Heavy Metal Concentrations in South Texas Raptors,"Abstract: Heavy metals, such as lead, have become pervasive environmental toxicants, affecting both human and wildlife health globally. As predators and scavengers, raptors are particularly susceptible to accumulating heavy metals from the environment through their prey to the detriment of both individuals and populations. Given their ecological role and sensitivity to anthropogenic pollutants, raptors can serve as sentinels of environmental contamination. From 2022-2023, we collected blood, heart, and liver samples from black vultures (Coragyps atratus; n = 36) to assess heavy metal contamination in South Texas. Zinc had the highest accumulation across the liver and heart samples with averages of 24.1 μg/g wet weight and 21.67 μg/g wet weight, respectively. We did not detect significant amounts of thallium but did detect arsenic and cadmium accumulation in both the liver and heart. Lead accumulation was observed in the blood (0.07-2.17 μg/mL), liver (0.06-8.16 μg/g wwt), and heart (0.04- 0.81 μg/g wwt). Building on this work, we aim to understand the presence and extent of heavy metal exposure in other raptor species in South Texas that have foraging strategies beyond scavenging. Sampling will focus on red-tailed hawks (Buteo jamaicensis), Swainson’s hawks (Buteo swainsoni), and Harris’s hawks (Parabuteo unicinctus). Results will be compared to the existing vulture data, providing insights into the vulnerability of different raptor species based on their diet and foraging strategies. These findings are essential for understanding the broader ecological effects of heavy metal pollution and guiding conservation efforts.",poster,Professional Poster Session
206,South Texas Bobcat Interactions with Wildlife Crossings Structures and Other Wildlife,"Abstract: The bobcat (Lynx rufus) is a common cat in the United States, native to southern Canada to southern Mexico. Bobcat populations have fluctuated over time. This has been associated with hunting, agricultural broadening, and habitat fragmentation. Roads are a major source of fragmentation and have wide ranging impacts on wildlife, including bobcats. Researchers at Texas A&M University - Kingsville have monitored five wildlife crossings on Farm-to-Market 1847 in Cameron County, Texas. For this study, we will assess how bobcat interactions at crossings are affected by intraguild competition, prey detections, and seasons. To do this, we collected data for two years after construction of the crossings and used a grading system to distinguish the different types of interactions with each crossing site. We predict that bobcat and canid interactions at crossings are inversely related, where the detection of bobcats increases when there is a decrease in coyote detections. The changes associated with monthly usage, for bobcats and coyotes, were thought to be used more during the winter months and during the spring months due to darker days and seeking shelter. The prey detections will likely increase during spring and summer months due to the increase in vegetation and the desire for warmer climates. Lastly, we expect a higher prey species abundance will reveal an increase in bobcat density per location. Our study would provide information on fluctuations of bobcat wildlife crossing usage depending on surrounding food sources, competitors, and potentially, seasons.",poster,Professional Poster Session
207,"Fire, Forage, and Facilitation: Interspecies Interactions of Native and Exotic Ungulates in Managed Rangelands","Abstract: Exotic ungulates, like nilgai (Boselaphus tragocamelus) and blackbuck (Antilope cervicapra), are increasingly common on South Texas rangelands, forming novel assemblages of large herbivores. Initially introduced to enhance hunting opportunities and diversify ranch income, exotic ungulates have created new ecological dynamics that may alter vegetation and habitat use by native species like white-tailed deer (Odocoileus virginianus). Understanding the impact of exotics on rangelands and native wildlife is essential for sustainable rangeland management. We deployed a systematic grid of camera traps on a 3,500-hectare ranch near Hebbronville, Texas, with approximately 10 exotic ungulate species alongside native species, such as white- tailed deer, to monitor spatial and temporal habitat use patterns and interspecies interactions following prescribed fire. Prescribed fire is typically used to alter forage availability and vegetation structure, which may influence ungulate activity and competition. In February 2022, 79 hectares were burned in 4 distinct units within our study area. Cameras were deployed immediately following the prescribed fire, collecting images every 10 minutes during the day and as triggered at night. Animal activity in burned and unburned units has been monitored for the last ~2.5 years following prescribed fire treatments, with over 230,000 images collected so far. We are leveraging these data to explore how native and exotic ungulates interact, focusing on temporal partitioning through diel activity patterns, shifts in habitat use over time since fire, and resource partitioning reflected in their spatial distribution. Insights from this study will guide mixed-species grazing management and help mitigate potential competition between native and exotic ungulates.",poster,Professional Poster Session
208,"The Effect of Landscape and Human Infrastructure on Mammal Occupancy in the Jaguar´s Protection Corridor, Guaviare, Colombia","Abstract: The Jaguar Protection Corridor in Guaviare, Colombia, is a process of community conservation and reconciliation of livelihoods with nature. As part of this process, we seek to identify the effect of the landscape and human infrastructure on the populations of jaguars and other mammals that inhabit the corridor area. The corridor management area (496,000 ha) is located along the Guaviare River in the departments of Guaviare and Meta, Colombia. To identify how variables and at what spatial scale affect mammal species in the corridor, we used four camera trap surveys conducted between 2021 and 2024. The camera trap data were fitted to multi-species occupancy models using the following variables: forest patch size, fragmentation index, distance to human areas, road types, and access to water. Of the 36 species analyzed, 20 were affected by the selected variables. Both jaguar and prey occupancy were related to greater forest size and lower fragmentation index. Variables associated with human infrastructure did not have a strong effect on jaguar occupancy. However, the jaguar did show higher occupancy in flood zones. Our results provide a detailed view of the species-specific response to landscape characteristics and possible human disturbances. This allows us to identify priority areas to recover the ecological connectivity and to take appropriate management measures to ensure the permanence of the jaguar in the corridor, as well as that of the associated mammal community.",poster,Professional Poster Session
209,Predicting Habitat for Bumble Bees in Texas Based on Floral Availability and Seasonality,"Abstract: Pollinating insects are declining across the globe; however, the magnitude of this decline varies across taxa, space, and time, requiring improved strategies to monitor pollinators at local scales. We seek to evaluate the availability of floral resources that would support populations of bumble bees (Bombus spp.) across the state of Texas. This project is part of a larger study assessing the distribution and conservation status of American bumble bee (B. pensylvanicus) and variable cuckoo bumble bee (B. variabilis) in Texas. In summer and fall 2024, we surveyed vegetation in state parks and wildlife management areas across multiple ecoregions in Texas and recorded species richness, horizontal canopy cover, and plant height for each species. We also used community aggregate databases (e.g., iNaturalist) and county checklists to identify distribution and blooming periods of plant species reported to serve as floral hosts for bumble bees in Texas. We will develop predictor models to identify landscapes with the greatest likelihood of bumble bee occupancy based on host plant density and distributions within and across seasons. We hope that these predictor models will help refine current management strategies to survey rare and cryptic bumble bees within Texas ecoregions.",poster,Professional Poster Session
210,Determining Nesting Effort by Female Northern Pintails Remotely,"Abstract: The northern pintail (Anas acuta) is a species of concern and has remained below population objectives over the last 30 years. Part of the reason the population has declined is thought to be due to low nesting success from changes in farming practices within their breeding range, and increased rates of nest failure due to depredation. Our goal was to describe nesting behavior of northern pintails to understand nesting effort. We deployed 535 GPS/GSM-ACC tracking devices on female northern pintails across their wintering range in the southern U.S. (2019-2023). This allowed us to sample pintails settling on their breeding areas in the Prairie Pothole Region of the Great Plains, in the Boreal Region to the north, and in Alaska. Tracking devices were programmed to record a location (18-m accuracy) every hour, and a 3- second burst of accelerometer data every 15 minutes. We identified potential nest locations by considering fixes in terrestrial land-cover types (pintails spend the majority of time in wetlands but nest on land), where device speed was < 5 m/s, and that showed > 2 return visits. Nesting activity was investigated using the accelerometer data to identify incubating and active periods. A successful nest was identified when incubation behavior lasted > 22 days. Understanding nesting behavior of the northern pintail across its broad breeding range will provide new insights into their nesting ecology. This will also allow us to link reproductive success to temporal and spatial factors within their breeding distribution.",poster,Professional Poster Session
211,Spatial Ecology in a Fragmented Landscape: How Roads Impact Ocelot and Bobcat Movement and Connectivity,"Abstract: The ocelot (Leopardus pardalis) has become a conservation priority in southern Texas due to significant habitat loss and population decline during the 20th century. As a key component of the thornscrub ecosystem, ocelots help control local small mammal and bird populations. Only two known small populations of ocelots remain in the U.S., and these populations face primary threats from habitat loss and genetic inbreeding within fragmented populations. Currently, there is no evidence of connectivity between these populations, with roads serving as the leading source of mortality. Ocelot recovery will depend on improving habitat connectivity and establishing safe passages to facilitate movement between thornscrub habitats. Bobcats (Lynx rufus), which share similar life-history traits to ocelots, offer insights into the effects of road crossings and inform potential mitigation efforts. This study uses long-term GPS telemetry data for both bobcats and ocelots to analyze fine-scale movement patterns, with a focus on how roads influence movement decisions. I will apply resource selection functions under a step-selection function framework to identify movement patterns across a fragmented landscape. Additionally, I will identify road crossing sites and integrate roadkill data, landscape features, and highway variables to investigate factors influencing crossing behavior and mortality risk. Dynamic Brownian Bridge Movement Models will be used to assess animal movement and predict crossing probabilities while accounting for spatial and temporal variability. This study will contribute to conservation strategies aimed at enhancing landscape connectivity, reducing mortality risks, and informing road management policies to support ocelot recovery and long-term population sustainability.",poster,Professional Poster Session
212,Presence of Microplastics in Arthropods Ingested by House Sparrows,"Abstract: Plastic pollution has increased at astounding rates across the globe and plastic waste and debris can potentially degrade into smaller pieces called microplastics (MPs). MPs have been detected in many bird species, but contamination routes remain poorly understood. One possibility could be trophic transfer. Through previous research, we found that nestlings in a house sparrow (Passer domesticus) colony in Stephenville, Texas contain MPs. Our objective was to determine if arthropods foraged by adult sparrows for feeding nestlings were a potential source for MP transfer to nestlings. In 2024, we collected arthropods using a sweep-netting method along a 10-m transect from 5 locations at our study site where we observed adult sparrows foraging. We recorded nest boxes on days 5-7 post-hatch, using video cameras placed on tripods approximately 2 m from the nest for 4 h, between 0630-1130, to identify food items delivered by parents. We identified all arthropods collected in the field and those we observed on the video cameras to taxonomic family. We analyzed arthropod samples using a chemical digestion of 30% H₂O₂ and identified MPs using Motic Panthera C2 trinocular compound microscope, with 4k digital video camera. We analyzed the percentage of contaminated individuals by family, MP/individual arthropod, and MP/gram of organic matter. Preliminary results show that approximately 37.5% (n = 17) of arthropods sampled contained MPs. The study will allow for further understanding of the presence of MPs in terrestrial environments and the potential for trophic transfer to songbirds.",poster,Professional Poster Session
213,Environmental Degradation of Ivermectin in Deer Fecal Pellets and Comparison of Blood and Fecal Concentrations of Ivermectin,"Abstract: Tick-borne diseases have increased in incidence and expanded geographically in recent decades due to multiple factors including land-use changes, suburban development, and climate shifts. White-tailed deer (Odocoileus virginianus; WTD) and other wildlife species are natural hosts for ticks, however options for the treatment of wildlife for tick infestations are limited. One proven method is the delivery of ivermectin via oral baiting stations. To be effective, adequate amounts of ivermectin must be delivered to each animal. Here, we explored the utility of using non-invasive fecal sampling as a method to determine ivermectin consumption and thus level of treatment. This study aimed to: (1) evaluate the correlation between ivermectin concentrations in plasma and feces after subcutaneous injection, and (2) determine the environmental degradation rate of ivermectin in WTD feces. Ivermectin was administered subcutaneously to WTD (n = 11; 200µg/kg). Paired blood and fecal samples were collected at days 3, 7, 14, and 21 post-injection. Fecal pellets were also collected at peak serum levels (3-days post-injection) and exposed to environmental conditions for degradation analysis over time. Ivermectin concentrations in feces were significantly higher than in plasma (p < 0.001) and strongly correlated with plasma (R2 = 0.7726, F(1,53) = 180.1, p = <0.0001). In the environment, ivermectin concentrations in fecal samples degraded linearly with time, however, levels were still > 1000 ppb after 30 days of environmental exposure. These findings highlight the potential of fecal analysis as a non-invasive quality control measure to ensure effective dosing through ivermectin- treated bait, supporting integrated tick management strategies.",poster,Professional Poster Session
214,Dung Beetle Diversity in Grazing Regimes of Desert Grasslands,"Abstract: Dung beetles (family Scarabaeidae) are keystone species and are ecological assessors of rangelands. Dung beetles decompose feces by actively breaking down dung pats by burying and processing dung through tunneling underground. Ultimately, incorporating nutrients into the soil, a crucial process for nutrient cycling in ecosystems. These invertebrates are significant to livestock operations as their coexistence with grazing ruminant's is necessary to improve the overall health of grassland ecosystems. This study took place at the Mimms Ranch Unit of the Dixon Water Foundation, a 6,474.97 hectare property nestled in the Marfa Grasslands of Far West Texas. The ranch has rotational grazing regimes, with a control continuous grazing pasture. Allowing for the opportunity to compare the response of dung beetles to different grazing systems. Therefore, this study examines the presence and diversity of dung beetles between the different grazing systems. Beetles were collected in 120 randomized pitfall traps across two different soil types within each of the two grazing systems. We used an Analysis of Variance to see if there was a difference in amount of Bettles between treatments (P > 0.05). Results suggest there is a difference between treatments with rotational regime having a higher number of dung beetles. While the data collected from this study shows there is a difference in response of beetles, further research is needed to correlate the relationship between grazing systems, vegetation, and dung beetles properly.",poster,Professional Poster Session
