"talk_id","title","abstract","type","session"
123,"The Effects of Urban Heat Islands on Northeast Texas Anurans","Amphibians are a vulnerable group that has been in decline for decades. Many ectotherms including anurans are affected by the environment around them. In a comfortable temperature, anurans can be found to be active. The presence of urban heat islands could have an effect on anuran populations present. We have been capturing anuran species at 3 different locations using drift fences and pitfall and funnel traps. Captured specimens are measured by their snout-vent length (SVL). A record of both temperature and humidity is taken every 10 minutes with a data logger kept at each site. Night call surveys are conducted once a week between 10pm and 230am with each survey being given a rank between 0 and 4 to quantify activity. A total of 10 species have been captured between the three sites. The average SVL decreases in the more urban sites with a .36 cm difference between the most rural site and most urban. Nocturnal calling activity has been highest between the times of 23:30 and 00:59 both in average call level and occurrence. The site with the most might time activity in both call level and frequency is our sub-urban site. When activity is influenced by environmental conditions, changes in these conditions can lead to the differences between population activity. These changes could create rifts between populations on a temporal scale. Environmental conditions influence anuran activity and understanding the degree it of influence is important to anuran conservation as towns and cities grow and climate change progresses. Influence of Woody-plant Diversity and Invasive-grass Cover on Habitat Use of Scaled Quail in South Texas Tate Scott, Caesar Kleberg Wildlife Research Institute, Texas A&M University- Kingsville, Kingsville, TX, USA Alejandro Bazaldua, Caesar Kleberg Wildlife Research Institute, Texas A&M University- Kingsville, Kingsville, TX, USA Kristyn G. Stewart, Caesar Kleberg Wildlife Research Institute, Texas A&M University- Kingsville, Kingsville, TX, USA Fidel Hernández, Caesar Kleberg Wildlife Research Institute, Texas A&M University- Kingsville, Kingsville, TX, USA David Kitner, Duval County Ranch, Freer, TX, USA Steve Scott, Duval County Ranch, Freer, TX, USA Abstract: Scaled quail (Callipepla squamata) are an upland game bird species that has experienced significant population decline. In South Texas, scaled quail favor divers shrub communities with sparse understories. However, rangeland disturbances such as root plowing, cattle grazing, and other management practices have simplified woody-plant communities and allowed invasive grasses species to dominate. Such changes in vegetation composition and structure have reduced habitat for scaled quail in South Texas. The objective of our study was to identify the habitat-suitability bounds of scaled quail for woody-plant diversity and invasive grass cover. This study occurred on a private ranch in Duval County, Texas during November 2021-January 2022. We collected vegetation data at both used and available points (n &gt 20 points/type) along a woody-plant diversity and invasive-grass cover gradients ranging from low to high. We analyzed this data using continuous selection functions and logistic regression to identify habitat-suitability bounds of scaled quail for these vegetation metrics. Results from this study will help identify habitat preference of scaled quail in South Texas and provide valuable information for management of their habitat.","poster","Poster Session I"
92,"The Effects of Investigator Disturbance on Nesting White-Tailed Hawks in South Texas","The white-tailed hawk (Geranoaetus albicaudatus) is one of the least studied birds of prey. We initiated research in spring 2021 by placing nest cameras at active white-tailed hawk nests containing hatchlings throughout south Texas, including ranch properties of the East Foundation. Previous studies suggest that the white-tailed hawk is sensitive to nesting disturbance and will quickly flee when approached. Our study aims to quantify the nesting sensitivity and investigate the effects of research-induced disturbance of the white-tailed hawk during the breeding season in south Texas. While disturbance can be calculated using varying definitions, our methods measure disturbance by using the tolerance and reaction of the individual bird (Nisbet 2000) demonstrating flight off of the nest. We present other consequential results of nesting disturbance related to nesting health, our methods to create a buffer zone for nesting white-tailed hawks, as well as other preliminary findings from this disturbance study.","poster","Poster Session I"
129,"How Long Do Native Grasses Remain Viable in the Seedbank?","What are the benefits of seeding native grasses in rangelands? Seeding a diverse, locally-adapted, native grass mix contributes to wildlife forage and habitat. Also, native grasses, once established, can increase water infiltration, tolerate drought conditions, and decrease soil erosion. Because native grasses provide many benefits to rangeland landscapes, one may choose to take advantage of a recently disturbed system by seeding native grasses. In south Texas, a pipeline was recently installed, leaving the ground surface bare and susceptible to invasive grass encroachment. After the project was completed, we seeded a native grass mix composed of eleven species along the pipeline. Although seeding has shown to enhance recruitment of native grasses, we also want know the fate of native grass seeds in the soil by monitoring germination and viability over time. We selected grass species by three classes of successional stages and two morphology types; in total we are monitoring six different species. For each species one hundred homogeneous seeds were enclosed in a mesh envelope and buried at approximately 10 cm depth. We created 25 seed pouches for each species Five seed envelopes of each species were collected at 1, 2, 6, 9, and 12 months after burial. We found that seed coats without appendages had higher field germination success when compared to seed coats with appendages. Also, we found most native grasses reached peak field germination near six months after seeding.","poster","Poster Session I"
91,"Parental Behavior and Time Budgets of Nesting White-tailed Hawks","The white-tailed hawk (Geranoaetus albicaudatus) is one of North America’s least studied birds of prey. Our goal was to investigate their breeding ecology in spring 2021 by placing nest cameras at active white- tailed hawk nests containing hatchlings throughout south Texas and East Foundation ranch properties. Little is known about parental care in the white-tailed hawk during the breeding season and knowledge of parental behavior is needed for successful monitoring. Raptors are known for sexually divided parental roles covering specific activities such as females contributing more to nestling care and males providing more territory defense or hunting. Our study aims to describe the sexual differences in parental investment and behavioral time budgets of nesting white-tailed hawks. Analysis is ongoing and we will present our methods for a quantitative assessment of the parental behavior and the sex-specific pattern of variation in parental investment of nesting white-tailed hawks in south Texas during the 2021 breeding season. Are Undergraduate Wildlife Students Better Equipped Than Their Agricultural Peers in Managing A Complex Agro-ecological Conflict? Initial Results from a Dynamic Role-playing Simulation Benjamin L. Turner, Department of Agriculture, Agribusiness, and Environmental Science, Texas A&M University-Kingsville, Kingsville, TX, USA Lane Michna, Department of Agriculture, Agribusiness, and Environmental Science, Texas A&M University- Kingsville, Kingsville, TX, USA Kristyn G. Stewart, Caesar Kleberg Wildlife Research Institute, Texas A&M University-Kingsville, Kingsville, TX, USA Abstract: Ecosystem management problems in systems with both agricultural and natural environments (e.g., land conservation, watershed health, human-wildlife conflict) can be perplexing for many students due to the feedback-driven dynamics across natural and social spheres. Much research has found deficiencies in students’ abilities to reason about such complexity because their mental models tend to be simple, visual, or lack the interrelated characteristics needed to understand nonlinear change over time. To test how well students’ disciplinary education prepares them for complex problem-solving situations, we designed a role-playing simulation capable of evaluating student performance in a complex system. The simulation involves three stakeholder groups: irrigators, indigenous communities, and conservation NGO's, who must manage surface water allocations in an arid watershed over a 30-year period. The goal is to achieve above financial breakeven in the agricultural sector without collapsing a wildlife population dependent on the river source. Undergraduate students representing 2 departments, wildlife and range management (n = 20 students) and agricultural science (n = 12 students), played the game independently. Annual allocation decisions were recorded in real-time with the simulation. After gameplay, all students completed a questionnaire asking each to describe their strategic intentions behind the decisions they made. Results indicated that students prioritized low-leverage strategies in their respective domain (conservation or agriculture) and did not adequately explore strategies outside their domain that would yield higher leverage and therefore success. Further game play will allow testing alternative pedagogical interventions aimed at improving student reasoning and therefore performance in complex problem- solving situations. An Assessment of Fine Scale Microclimate Conditions in Purple Martin Artificial Housing and Its Influence on Nest Survival Lainey Taylor, Texas Tech University, LUBBOCK, TX, USA Ariana Rivera, Texas Tech University, LUBBOCK, TX, USA James D. Ray, Certified Wildlife Biologist (TWS), Canyon, TX, USA Blake A. Grisham, Texas Tech University, LUBBOCK, TX, USA Abstract: The eastern subspecies of Purple Martin (Progne subis subis) are almost entirely dependent on provisioned nesting. Raleigh et al. (2019) found no variation in nest survival across 7 styles of housing, but with projected climate change forecasts, an evaluation of the microclimate conditions within artificial housing is an important component for the declining species. The goal of this study was to assess microclimate conditions of artificial housing types and if microclimate conditions (i.e., temperature and vapor pressure deficit; hereafter VPD) influenced nest survival of eastern Purple Martins. We deployed ibuttons among 4 types of artificial houses, in an active Purple Martin colony, Canyon TX, 20 Feb-15 Jul 2020-2021. We monitored nest status on a weekly basis. We used a one-way Kuiper statistic to assess if temperature and VPD empirical distribution functions (EMP) were different and if they influenced nest survival. We collected >500,000 temperature and VPD measurements among 40 purple martin nests, and our major findings were 1) EMPs varied by all factors, 2) Chirpy™ houses and artificial gourds had more favorable microclimates, 3) EMPs in metal boxes had the highest standard errors whereas wood boxes had the lowest standard errors, 4) microclimate was a marginal predictor of nest survival and 5) nest survival was >88%. Our preliminary data suggested Chirpy™ houses and artificial gourds may be beneficial for the species in 1) areas in hot, dry climates found on the periphery of their distribution 2) extreme weather events and 3) the future, given climate change forecasts. Comparing Acoustic Detection and Thermal Imaging for Wind Energy Tier 3 Bat Risk Assessments Robert Tyler, Texas State University, San Marcos, TX, USA Sarah Fritts, Texas State University, San Marcos, Texas, United States Sara Weaver, Bowman Consulting, San Marcos, TX, USA Brogan Morton, Wildlife Imaging Systems LLC, Hinesburg, VT, USA Nevin Durish, ESE Partners, Austin, TX, USA Abstract: In recent years, wind energy development has increased but not without unintended environmental impacts, such as high bat fatality rates. Current pre-construction minimization strategies monitor bat acoustic activity at potential wind energy facilities to predict fatality and improve siting. However, there is high variation between pre-construction models and post-construction fatalities, reducing reliability. Thus, new methodologies need investigating to maximize investments and predictivity. Our study focuses on using thermal cameras to supplement existing pre-construction acoustic surveys. Thermal cameras record the infrared radiation produced by bats, thus are ideal for nocturnal monitoring. Our objective is to determine if monitoring with thermal cameras provides improved accuracy to pre-construction bat activity estimates. Using AXIS Q1942-E thermal cameras, we are recording nightly bat activity in parallel with Song Meter 4 BAT-FS detectors at three sites under consideration for wind energy development using meteorological (MET) towers within the South Texas Plains. To monitor bats we mounted detector microphones 48 m above ground on each MET tower and positioned a camera 48 m from the tower, with its view centrally focused on the microphone. We are using Kaleidoscope Pro 5 to acoustically identify bats and a machine learning algorithm in Python 3.8.5 to distinguish bats from other thermal sources in the videos. We are using a generalized linear mixed-effects model to examine relationships between method-specific counts of bats and to determine relationships among seasonal and environmental covariates. Results have the potential to improve the accuracy of bat risk assessments and better inform wind farm siting.","poster","Poster Session I"
70,"Difference in Reproduction Between Two Subspecies of Translocated Northern Bobwhite","The gradual decline of northern bobwhite (Colinus virginianus; hereafter bobwhite) has resulted in remnant populations throughout their historic range. Translocation of bobwhite has emerged as a conservation tool to revitalize and augment existing populations. Despite success of previous efforts, our understanding of the effects of source population on translocation success is limited. Our objective was to compare reproduction between two source populations of bobwhite in Texas. In March 2019-2021, we translocated a total of 665 bobwhite from two different regions of Texas: northwest Texas (C.v. taylori, n = 253) and south Texas (C.v. texanus, n = 412) to a 1,011-ha private ranch in northcentral Texas within the geographic distribution of the northwest subspecies. We monitored 82 nests (2019: n = 9, 2020: n = 52, 2021: n = 21). We documented a difference in nest initiation rate between source populations (northwest: 0.83 nests/female, SE = 0.06, n = 53 females; south: 0.56 nests/female, SE = 0.08, n = 68 females). We estimated that hens from northwest Texas produced almost 50% more chicks per 100 hens than south Texas hens based on reproductive estimates. There was little difference in apparent nest success, clutch size, and egg hatchability. Based on our results, managers should be aware of potential reductions in reproductive effort for bobwhite sourced from a different subspecies. Mapping Dunes Sagebrush Lizard Habitat Danielle K. Walkup, Natural Resource Institute, Texas A&M University, College Station, TX, USA Bret A. Collier, School of Renewable Natural Resources, Louisiana State University, Baton Rouge, LA, USA Kevin L. Skow, Natural Resource Institute, Texas A&M University, College Station, TX, USA Wade A. Ryberg, Natural Resource Institute, Texas A&M University, College Station, Texas, United States Toby J. Hibbitts, Natural Resource Institute, Biodiversity Research and Teaching Collections, Department of Ecology and Conservation Biology, Texas A&M University, College Station, TX, USA Lee A. Fitzgerald, Biodiversity Research and Teaching Collections, Department of Ecology and Conservation Biology, Texas A&M University, College Station, TX, USA Roel R. Lopez, Natural Resource Institute, Department of Rangeland, Wildlife and Fisheries Management, Texas A&M University, College Station, TX, USA Abstract: The dunes sagebrush lizard (DSL; Sceloporus arenicolus) is a habitat specialist endemic to the Mescalero- Monahans shinnery-sands ecosystem of west Texas and southeastern New Mexico, over which land-use practices have contributed to fragmentation and loss of habitat. We created a fine-scale, continuous habitat suitability model for the DSL in Texas to support conservation actions. We used generalized linear (GLM) and spatially weighted generalized additive models (GAM) to predict DSL occurrence. We included sand cover, shinnery oak cover, binned rugosity, and mean maximum rugosity as covariates. We replicated our model selection analysis and our spatial prediction analysis across a random sample of pseudo-absence data, then selected the best ranking model, defined as the model having the highest frequency being ranked first across 1,000 replications. Finally, we used the averaged prediction, from the replicated model prediction runs (n=1,000), as our estimate of occurrence for each grid cell. The highest-ranked model was the mean maximum rugosity and percent cover shinnery oak interaction model. The distribution of predicted occurrence captured Winkler County well in the GLM, but Andrews County had a lower predicted probability than expected. The GAM accounted for DSL spatial dynamics; thus, we see a higher occurrence probability in Andrews County and a much lower occurrence probability in Crane County compared to the GLM. The GLM is important for identifying areas of potential DSL habitat, allowing us to identify areas for future surveys. The GAM could determine areas for high-value conservation actions, such as protecting dune habitat from further development.","poster","Poster Session I"
139,"Activity Patterns of Ocelots, Bobcats, and Coyotes on Private Rangelands in South Texas","The ocelot (Leopardus pardalis) is endangered in the United States, occurring in low abundance across a limited distribution in southern Texas. Bobcats (Lynx rufus) and coyotes (Canis latrans) are sympatric with ocelots in the region and are potential competitors due to overlap in body size and diet. Previous research has suggested these mesocarnivores co-occur without spatial exclusion on private rangelands, but further study is needed to assess temporal partitioning of space. To analyze diel activity of the three species, we used camera traps on two private ranches in Kenedy and Willacy counties from 2020 to 2021. Activity levels were quantified using circular kernel distributions based on the number and 24-hr timing of photo-detections, and coefficients of diel activity overlap were calculated. Bobcats and coyotes exhibited the highest degree of temporal overlap (0.870), while ocelots and coyotes demonstrated the least (0.675) and ocelots and bobcats showed moderate amounts (0.716) of temporal overlap of the species pairs. Bobcats showed greater nocturnal activity at camera stations without ocelot detections than at stations with ocelot detections, indicating a potential response to ocelot use of the site. These preliminary findings provide insight into apparent temporal niche partitioning between ocelots, bobcats, and coyotes in South Texas and how it might potentially mediate spatial coexistence on private rangelands. Nest Success and Habitat Selection Response Of Lesser Prairie-chicken To Grazing and Prescribed Burning Treatments Michael D. Whitson, Texas Tech University, Lubbock, TX, USA Blake A. Grisham, Texas Tech University, Lubbock, TX, USA Christian A. Hagen, Oregon State University, Corvallis, OR, USA Warren C. Conway, Texas Tech University, Lubbock, TX, USA David A. Haukos, U.S. Geological Survey, Kansas Cooperative Fish and Wildlife Research Unit, Kansas State University, Manhattan, KS, USA Carlos Villalobos, Texas Tech University, Lubbock, TX, USA Abstract: The lesser prairie-chicken (Tympanuchus pallidicinctus) is an iconic endemic species of the North American Great Plains. Wildfire events and grazing by free-ranging herbivores historically directed plant community composition and created heterogeneous habitat mosaics at scales that met the annual lifecycle needs of lesser prairie-chickens (LEPC). Anthropogenic alteration of these natural disturbances through row-crop agricultural expansion, continuous domestic livestock grazing regimes, fire suppression, wind-energy development, hydrocarbon exploration, urban expansion, coupled with natural influences, such as invasive species encroachment and severe droughts, have contributed to fragment and degrade historic LEPC habitats. Severe declines of LEPC occupied range and population levels have increased the importance of improving habitat management efficacy and efficiency to optimize remaining available habitats and sustain existing populations. In eastern New Mexico, LEPC populations occupy the Sand Shinnery Oak (Quercus havardii) Prairie Ecoregion; dominant vegetation consists of sand shinnery oak, sand sagebrush (Artemisia filifola), and mixed- and shortgrass assemblages. While habitat selection and nesting success of LEPC in eastern New Mexico have been documented; vegetation community composition and LEPC response to variation in prescribed-fire and grazing regimes have not been quantified. We used GPS satellite telemetry transmitters to monitor nesting success and habitat selection response of 32 female LEPCs to 5 spring prescribed-fire and 2 post-fire grazing treatments performed 2016-2022. Additionally, quantification of plant community composition, invertebrate biomass and assemblages, and modeling of standing herbaceous biomass response to prescribed-fire treatments and post-fire grazing treatments are being conducted to further analyze LEPC habitat selection and nest success response.","poster","Poster Session I"
68,"Correlates of Singing Phenology of a Declining Songbird: Implications for Monitoring Programs","The Bachman's Sparrow (Peucaea aestivalis) is a declining songbird of the southeastern United States and a Species of Greatest Conservation Need in Texas. Although it has a distinct song and can be easily recognized by voice, little information exists on its singing phenology and therefore its detectability. Understanding the detectability of this species has important implications for conservation efforts and monitoring programs. We used autonomous recording units (ARUs, Wildlife Acoustics SM4s and Minis) to detect Bachman’s Sparrows singing behavior at nine sites of known occupancy in Angelina National Forest, Texas. ARUs remained on site from 7 February 2020 to 17 October 2021, recording 30 minutes daily during a three-hour window starting at sunrise. We scanned recordings for Bachman’s Sparrow singing detections at each site and recorded presence or absence of singing behavior for each day. In addition to recording Julian date, we collected wind speed, precipitation, and temperature data from the nearest weather station and averaged values across the three-hour window. Additionally, we calculated the proportion of sites with singing detections across Julian date to determine singing phenology. Infrequent singing began in mid-January, increased in regularity through March, and remained consistent until mid-September, when singing ceased. No singing was detected between mid-September and the following mid-January. Logistic regression suggested that Julian date had a stronger influence on singing behavior than environmental factors. These results indicate that Bachman’s Sparrow are best detected between March and August; monitoring efforts for the species should survey during these months to maximize detections.","poster","Poster Session I"
104,"Bird-window Collisions Trends on a Central Texas University Campus","Collisions with man-made structures are a direct source of bird mortality that affects multiple bird species. We examined the composition of bird species affected by window impacts from September 2020 through January 2022 on the Abilene Christian University (ACU) campus. We selected windows facing the four cardinal directions on five buildings around ACU. We collected bird carcasses through an adapted collection schedule, in which students searched and recorded found remains with the date and time. During Fall 2020, we scheduled collections for every morning Monday, Wednesday, and Friday from September through November. When collections resumed in Spring 2021 (January to April) we collected more intensively for a shorter period of time by picking a week in each month to collect every day, both in the morning and in the afternoon. With an increase of catch per unit effort, we decided to continue this method of collection in the Fall of 2021. A total of 43 carcasses of 13 different bird species were collected. Among those species, Nashville warblers (Leiothlypis ruficapilla) were only found from late September to early November. American Robins (Turdus migratorius), White- winged Doves (Zenaida asiatica), and Mourning Doves (Zenaida macroura) are all-year-round residents that see a migratory peak in the winter. The American Robin is the only one that had an increase in impacts during that peak. We recognized seasonal shifts in the composition of birds that can be correlated to the known migration patterns. Due to the migration patterns, we are more able to predict impact frequency. Extreme Weather Effects on Butterflies--it’S Snow Laughing Matter Rebecca Zerlin, Texas A&M University- Kingsville, Kingsville, Texas, United States Sandra Rideout-Hanzak, Texas A&M University- Kingsville, Kingsville, TX, USA David B. Wester, Texas A&M University- Kingsville, Kingsville, TX, USA Richard Patrock, Texas A&M University- Kingsville, Kingsville, Texas, United States Tyler Campbell, East Foundation, San Antonio, TX, USA Landon Schofield, East Foundation, San Antonio, TX, USA Juan Elissetche, Texas A&M University- Kingsville, Kingsville, TX, USA Abstract: With climate change leading to more extreme weather occurrences such as droughts, extreme winter weather, and hurricanes, it is important to examine the impact that these events will have on flora and fauna in impacted areas. The changes in temperature and other weather events can lead to habitat being unsustainable for many species. In Texas, expected impacts of climate change include warmer summers, more extreme winter weather, coastal land loss coupled with increased inland flooding, and increased impact from hurricanes. Because of their relatively short lifecycles, arthropods are ideal species to examine for responses to extreme weather events. Our study, examining the effects of prescribed burning on butterfly populations in coastal South Texas, began in March 2020. Over the course of the study, our field site was directly hit by Hurricane Hanna in July 2020 and received extreme below-freezing temperatures during Winter Storm Uri in February 2020. Early results show there was no change in butterfly abundance from two months before Hurricane Hanna made landfall to two months post-landfall, but there is evidence for declines in butterfly abundance in the three months following Winter Storm Uri when compared to the same months in 2020. These results indicate a direct hit during summer by a Category 1 hurricane are not necessarily harmful to butterfly species along the southern Texas coast, but sustained temperatures well below winter low averages can result in reductions in butterfly abundance.","poster","Poster Session I"
163,"An Evaluation of Western Chicken Turtle Survey and Capture Methods in Texas","The behaviors and activity season of the Western Chicken Turtle (WCT; Deirochelys reticularia miaria) are poorly understood in Texas. Though its distribution within the state is widespread, turtle assemblage studies conducted within the WCT’s Texas range have seldom documented presence. Past research suggests it is potentially rare in the state with a patchy distribution. There is a lack of formal protection for the subspecies and its habitat, and remaining habitat is under threat from increasing urbanization. For these reasons, the U.S. Fish and Wildlife Service issued a 90-day finding that states listing the subspecies as threatened or endangered may be warranted. Here, we recommend an ideal survey season for the WCT in Texas, review survey techniques from the literature, evaluate nine methods implemented in the state between 2015 and 2019, and recommend potential trap improvements for testing. Capture recommendations are inconsistent species-wide in prior publications, with bait attraction and basking behaviors being key points of contention. In our field study, we tested road surveys, spotting scope/binocular surveys, dip net surveys, seine surveys, baited hoop nets, two types of unbaited fyke net, and camera traps. Fyke nets and wading surveys yielded the highest number of captures per person- hour, while camera traps provided the most efficient visual detection method. Utilizing proper survey protocols and understanding the activity season are crucial for performing effective studies on this subspecies. Butcherbirds in the Ballfield - Monitoring Urban Loggerhead Shrike Nests Through Community Science Anna Matthews, Oaks and Prairies Joint Venture, American Bird Conservancy, San Marcos, TX, USA Tania Homayoun, Texas Nature Trackers, Texas Parks and Wildlife, Austin, TX, USA James Giocomo, American Bird Conservancy, Durand, IL, USA R. Craig Hensley, Texas Nature Trackers, Texas Parks and Wildlife, Boerne, TX, USA Abstract: Recent research suggests North America has lost 3 billion birds since 1970, with some of the steepest declines occurring in grassland birds such as the Loggerhead Shrike (Lanius ludovicianus). This predatory songbird has declined 76% across its range and is a Species of Greatest Conservation Need in Texas, which hosts 6% of North America’s breeding shrikes and 22% of wintering shrikes. Currently, we understand little about drivers of shrike declines, and a range-wide coordinated effort is needed to evaluate nesting and productivity. In Central Texas, Texas Parks and Wildlife and the Oaks and Prairies Joint Venture have partnered to study a population of shrikes that inhabit year-round and breed within Old Settlers Park, a public park in Round Rock, TX that is subject to intensive recreational use. This location is ideal for collecting valuable information about productivity and also presents an opportunity to involve community scientists in a project that integrates into larger-scale coordinated research and monitoring. The Urban Loggerhead Shrike Nest Monitoring Project launched its pilot season in April 2021, during which 13 local volunteers engaged in protocol-driven nest monitoring via Esri’s Survey123 and Field Maps data collection apps. Of 35 shrike nests tracked, 37.1% fledged at least one bird, 42.9% failed, and the fate of 20% was undetermined. We hope lessons learned from this project will contribute to Loggerhead Shrike conservation efforts and that project protocols and survey form development may inform other coordinated efforts to involve community scientists in data collection for priority species.","poster","Poster Session II"
145,"Seasonal Variation in Crop Damage of Wild Pigs (Sus Scrofa) In Northeast Texas","Wild pigs are of concern to agriculture as they destroy crops and property during their foraging activity. Two common foraging methods for wild pigs are rooting for buried food sources, and trampling taller crops like corn and wheat. These foraging tactics cause extensive damage to crops and incurs costs to restore farm land. The purpose of this study is to analyze seasonal changes in crop damage among wild pigs in Northeast Texas. Crop damage data will be collected through the use of unmanned aerial vehicle (UAV) photography and analyzed with automated algorithms. The proximity to habitat types and resources of the study area will be collected while in the field and through UAV imagery. The data collected from the study sites will be used to determine the amount of damage sustained to crops by wild pigs depending on the season and proximity to forested areas, roads, crop edges, crop height, and water sources. Information can be used to analyze seasonal crop damage relative to crop availability, proximity to habitat types, and weather patterns. This information can be used to develop crop and wildlife management techniques to reduce crop destruction. Future research on the effectiveness of wild pig deterrents, and selective planting of crops based on proximity to wild pig habitats could be conducted using the same areas and methods.","poster","Poster Session II"
146,"Scavenger Guild Diversity and Carrion Use During a Mass Mortality Event","Carrion acts as an energetically low-cost nutrient source in the environment for variety of species across taxa. Through scavenging behavior, these species provide benefits to the ecosystem and human populations by removing decaying animal matter from the environment. A special case of carrion deposition is the occurrence of a mass mortality event, which may be due to extreme weather events, disease, or caused by human actions (e.g., wildlife management and eradication efforts). We examine scavenger guild diversity and factors influencing carrion discovery and consumption during a human-induced mass mortality event. We placed remote cameras at 28 carrion sites created by aerial shooting wild pig (Sus scrofa) at San Antonio Viejo Ranch in South Texas in Nov 2020 and May 2021. We recorded 1) the first species/taxa to discover carrion, 2) the first species/taxa to consume carrion, 3) time to carrion discovery, and 4) time to carrion consumption. We conducted regression analyses to determine environmental factors that influenced these variables. We recorded three mammal species and three bird species to first discover or consume carrion: bobcat (Lynx rufus), coyote (Canis latrans), wild pig, black vulture (Coragyps atratus), crested caracara (Caracara cheriway), and turkey vulture (Cathartes aura). Scavengers took longer to discover and consume carrion as the distance to the nearest road increased and as the distance to the nearest water source decreased. We plan to continue data collection and further examine how environmental factors influence the time taken until carrion depletion, and relative activity at carrion sites by species. Tree Squirrel Occupancy in Burned and Unburned Pine-dominated Forest Stands on The Sam Houston National Forest Richard Schaefer, US Forest Service, Southern Research Station, Nacogdoches, TX, USA Howard Williamson, US Forest Service, Southern Research Station (retired), Nacogdoches, TX, USA Rusty Plair, US Forest Service, Region 8, New Waverly, TX, USA Adam Terry, US Forest Service, Region 8, Lufkin, TX, USA Nancy Koerth, US Forest Service, Southern Research Station, Nacogdoches, TX, USA Abstract: Eastern fox squirrels (Sciurus niger) and eastern gray squirrels (Sciurus carolinensis) have both declined in the southeastern United States as a result of forest clearance and alteration. Fox squirrels prefer more open forested habitats, historically maintained by wildfires, and may face increased competition from gray squirrels in fire-suppressed forest stands. We used camera trapping to determine occupancy for both species within burned and unburned mature, pine-dominated forest stands on the Sam Houston National Forest in southeastern Texas. We established 12 (6 burned, 6 unburned) 3x3 camera grids at randomly selected sites on the forest. Camera points were 100 m apart and cameras were activated for 8 consecutive days. Each point was baited with cracked pecans to increase detection probability. We used the program PRESENCE to determine the probability of occupancy (ψ) for both species at the grid and camera-point levels. Gray squirrels were detected at all six unburned grids (ψ = 1.0) and two burned grids (ψ = 0.33). At the camera point level, probability of occupancy for gray squirrels was still 1.0 at unburned grids and 0.36 at burned grids. Fox squirrels were detected at five of six burned grids (ψ = 0.83) and one of six unburned grids (ψ = 0.17). At the camera point level, probability of occupancy for fox squirrels was 0.84 at burned grids and 0.17 at unburned grids. These results suggest fire is important for maintaining the open forest conditions favored by eastern fox squirrels.","poster","Poster Session II"
148,"Feasibility Of Using Scat in Population Studies of Texas Horned Lizards","We tested the feasibility of using scat morphometrics to estimate age class ratios, body size, and population estimates for Texas horned lizards (Phrynosoma cornutum). Scats were collected daily for 6 days from 6 hatchling, 10 juvenile, and 10 adult horned lizards collected from southern Texas. Texas horned lizards were measured for snout-to-vent (SVL, mm) and categorized as either hatchling, juvenile, or adults based on previous literature. Scats were measured for length and width (mm) and placed in direct sunlight for 90 days, submerged in water for 2 days, and placed in typical summer weather conditions of southern Texas. Scat length and width increased as lizard size (i.e., snout-vent length) increased with each age class. Scat size of each age class of horned lizard was consistent between days. On average, horned lizards produced 1 scat/day, typically in the morning. Only hatchling and small juvenile horned lizards produced a second scat during a 24-hour period, which both scats from the same lizard were of similar sizes. Horned lizard scat did not shrink or swell in size or decay due to environmental conditions, at least during the 90-day experiment. Therefore, scat from Texas horned lizards reliably can be used to estimate population age class structure, body size, and population estimates.","poster","Poster Session II"
