talk_id,title,abstract,type,session
154,Assessment of Parasitism and Associated Pathogen Prevalence in Free-Ranging Felid Populations in Southern Texas,"Parasites have varying physiological effects on their hosts including reduced nutrient
absorption, decreased blood cell activity, and damage to host tissues. The impact of parasite
burden can be compounded by other internal (e.g., genetic inbreeding) and external (e.g.,
environmental) factors. In southern Texas, two wild felids coexist: ocelots (Leopardus pardalis)
and bobcats (Lynx rufus). Ocelots are endangered in the United States, and the remnant
populations exhibit low levels of genetic diversity, while bobcats are more common across this
region. Our objectives for this ongoing study are to determine parasite and pathogen prevalence
of free-ranging ocelots and bobcats by evaluating endoparasite loads, ectoparasite use, and
pathogen presence.  Fecal flotation for identification of endoparasites was conducted on 48
felids (ocelots, n=17; bobcats, n=31) spanning four years (2019-2022).  The most common
intestinal parasites were Toxascaris leonina (roundworm) and Ancylostoma spp. (hookworm).
Ectoparasites were identified from 69 felids (ocelots, n=26; bobcats, n=43) spanning 35 years
(1985-1986, 2010-2012, 2019-2022).  The most common ectoparasites were ticks
(Dermacentor variabilis) and fleas (Pulex spp).  Pathogen presence in the ectoparasites will be
compared to pathogen presence detected in the host to provide insight surrounding
transmission rates.  Moving forward, ectoparasite and associated pathogen identification will be
completed on additional species (coyote, white-tailed deer, and nilgai) in the study area to
investigate ectoparasite host preference and community pathogen transmission factors.  These
findings provide a better understanding of the felid population’s susceptibility to parasitism and
assist in planning strategies that aid in reducing or preventing transmission of parasites and
infectious disease agents.",poster,Student Poster Abstracts
155,"Evaluating the Effects of Grazing Practices on Forage Production, Nutrition, Diversity, and Soil Moisture in the Marfa Grasslands, Texas","Grasslands comprise 20 to 40% of the world’s surface and provide ecosystem
services, such as water retention and purification, directly harvested goods, and carbon
sequestration. However, grasslands are one of the most rapidly declining ecosystems in the
world. Throughout the Anglo-American colonization in Texas during the 1800s, desert
grasslands of the Trans-Pecos were subjected to livestock overgrazing and other improper
agricultural practices. With increasing wildlife conservation values and extensive historic
livestock operations, livestock grazing can enhance wildlife habitat and attain economic
benefits. Rotational and continuous grazing systems modify rangelands and provide income for
ranching operations. This project aims to identify and compare grass species abundance,
annual forage mass production, accompanied soil moisture, and forage nutrition between a
long-term rotational, continuous, and deferred grazing system in a desert grassland of the
Trans-Pecos. Grasses were collected at the end of the 2023 growing season. Random stratified
sampling was used to place 270 0.5 m2 plots in all grazing regimes but confined to two soil
types (Marfa-clay-loam, and Musquiz-clay-loam). Volumetric soil moisture was taken at each
plot with all other floristic data. We expect higher species diversity in the rotational pasture while
more coverage by specific dominant species in the continuous pasture. We expect higher
forage mass production in the rotational system depending on adequate prior precipitation. The
results of this project will allow for grazing to be better used as a management tool to conserve
and restore grasslands.",poster,Student Poster Abstracts
156,New and Old Technologies for Soil Erosion Control: Using Remote Sensing to Monitor the Effectiveness of Trincheras,"Soil erosion is a widespread problem that leads to habitat degradation and topsoil
loss. Understanding this process is essential for restoring rangeland communities and targeting
efficient management strategies. With recent advancements in remote sensing technology,
UAVs (Unmanned Aerial Vehicles) are capable of efficiently collecting large amounts of data
while minimizing input and observation costs that help monitor landscape changes over time.
This project aims to monitor the effectiveness of trincheras (i.e., rock filter dams) at retaining
topsoil. We will do this by constructing 3D models of drainage channels using UAV acquired
imagery. We will capture oblique angle images taken from multiple perspectives of the channel
and then use them to construct a 3D model using the SFM (Structure from Motion) technique.
Image sensor, flight altitude, and image overlap can contribute to variability in resolution of the
3D models. We will assess different combinations of flight altitude, image overlap, and camera
sensors to maximize the resolution and assess geomorphic changes over time. After a desired
framework process is developed, we will use the heights from the 3D models to monitor
sediment accumulation from the trincheras. This process can give us a volume of soil
accumulated at trinchera locations and guide management on where to place erosion control
structures to maximize efficiency of topsoil retention.",poster,Student Poster Abstracts
157,Wattles for Water: Comparing Five Restoration Treatments for a Severely Degraded Rangeland in the Northern Chihuahuan Desert,"Semiarid ecosystems make up over one-third of the earth's land surface. These
landscapes provide habitat for various flora and fauna and provide important ecosystem
services. However, decades of excessive livestock grazing and extended periods of drought
have transformed many of these systems into brush-dominated landscapes incapable of
performing their historic functions. Such concern drives recovery efforts in the northern
Chihuahuan Desert, where water is the key limiting factor for restoration. Most of the region's
precipitation (>70%) is returned to the atmosphere through transpiration or evaporation. The
remainder leaves the origin site through runoff and overland flow or remains in place through
soil infiltration. Increasing infiltration rates and volume can help increase vegetation germination
in these hot desert shrubland systems. This project aimed to compare five hydrology
improvement treatments placed on a three-hectare test site within a 60-hectare area grubbed
for woody brush in south Brewster County, Texas. All five treatments are based on the
emplacement of biodegradable wattles perpendicular to the land's slope. After one year of
precipitation, results indicate that wattle placement in areas of increased water potential
produced a 35% or greater increase in plant ground cover. Furthermore, decreased soil
temperature along wattles with shade cover produced 25% or more plant production than similar
wattle treatments without shade. This suggests that strategic placement of wattles in areas of
greater water concentration, especially when combined with loose grubbed brush cover
shading, can produce plant ground cover percentages that provide a foundation for restoration
on degraded hot desert sites.",poster,Student Poster Abstracts
158,Prevalence and Behavioral Impacts of Toxoplasmosis in Southern Texas White-tailed Deer (Odocoileus virginianus),"Toxoplasmosis (causative agent Toxoplasma gondii) is a zoonotic disease that
causes significant morbidity in wildlife, domestic animals, and humans. Felids are definitive
hosts for T. gondii but most warm-blooded species are susceptible and infection is chronic. The
Centers for Disease Control and Prevention has recognized T. gondii as a leading cause of
death due to foodborne illness in the United States, and classifies toxoplasmosis as a neglected
parasitic infection. Infection has been documented to change host behavior, including loss of
fear, increased aggression, and risk-taking. Human disease has been linked to consumption of
infected wildlife products (e.g., venison), however prevalence data are sparse for free-ranging
game species. White-tailed deer (Odocoileus virginianus) are an ecologically and economically
important species and have been identified as an intermediate host for T. gondii. Therefore,
understanding the prevalence of toxoplasmosis in deer populations has implications for human
health. The objectives of this project are to: 1) assess the prevalence of toxoplasmosis in four
distinct white-tailed deer populations in southern Texas, and 2) investigate the effects of
infection on the behavior of white-tailed deer. This study will leverage ten years of biological
samples and four years of movement data to address stated objectives. Banked serum will be
screened for antibodies using a modified agglutination test and movement data will be used to
identify behavioral discrepancies between infection statuses. Understanding the prevalence of
T. gondii in game species is important for assessing human risk, particularly in southern Texas
where many rural communities reside at the wildland-urban interface.",poster,Student Poster Abstracts
159,Examining Population Dynamics and Spatial Ecology of a Declining Population of Pronghorn in the Southern Great Plains,"Pronghorn (Antilocapra americana) are an ecologically, culturally, and economically
important big game species that historically maintained huntable population levels in Oklahoma.
Recent surveys, however, indicate the population has been declining for more than a decade.
Pronghorn in Oklahoma are limited to the Panhandle region, an area characterized by variable
weather and resource availability, increasing anthropogenic development, and changing
agricultural practices. We developed a comprehensive 5-year research project beginning in
2022, which aims to assess factors influencing population dynamics and to provide
management recommendations to reverse declines. We have captured and GPS collared 147
adult pronghorn, with additional plans to deploy >100 collars over the next two years. We
monitored adult females using movement clustering algorithms and visual observations to
detect parturition events and collared 70 neonates. We monitored collars to assess vital rates
and cause-specific mortality. We collected pronghorn fecal samples to assess the role of diet
quality and parasite loads. We also conducted predator scat surveys to evaluate the relative
occurrence of pronghorn in predator diets and to generate indices of predator abundance. We
will examine the spatial ecology of pronghorn, specifically evaluating resource selection and
interstate movement. This research will be used to develop an integrated population model to
estimate population growth rates and will inform for population monitoring, habitat management,
and harvest strategies for pronghorn in the southern Great Plains.",poster,Student Poster Abstracts
160,A Comparison of Survey Methods for the Calculation of the Bird Friendliness Index,"To address the decline of grassland birds in the Great Plains region of the United
States, the Audubon Society has established the Conservation Ranching Incentive (CRI) for
landowners to promote land management practices that benefit native grassland communities.
One tool to assess the efficacy of this program is the Bird Friendliness Index (BFI), which
considers bird densities, conservation status, and ecosystem function to provide a numerical
score to determine a property’s capacity to sustain diverse and resilient grassland bird
populations. This research aims to compare BFI scores between CRI enrolled and non-enrolled
properties, to compare methods of collecting bird count data for BFI calculation, and to
determine whether amendments are needed in BFI methodology to better suit the Arid
Southwest region. During the spring of 2023, six properties with varying grazing practices, land
use, and CRI membership status were surveyed. A total of 228 individual point counts in 9 16-
point plots yielded 3,348 total observations of 57 species. Although not a complete reflection of
grassland health and function, initial analyses of α biodiversity metrics suggest that CRI
enrollment status was not a predictor of richness or Shannon’s diversity within these sites, with
an intensely grazed, non-enrolled site possessing higher values (S = 32, H = 2.9) than all but
one CRI enrolled site. While statistical significance cannot yet be determined due to small
sample size and high inter-site variability, future monitoring and analysis will allow for a
thorough comparison of BFI scores between sites and efficiency of different count
methodologies.",poster,Student Poster Abstracts
161,Guiding Wildlife: Evaluating Wildlife Exit Designs and Sensor Lights for Safer Highways in South Texas,"Globally, road networks have been expanding rapidly and are expected to increase
further in the coming years. Roads benefit humans when moving to and from distant places,
saving time and money. However, the same linear infrastructure can act as a physical barrier to
wildlife movement and result in habitat fragmentation. To alleviate the effects of roads on wildlife
in south Texas, wildlife underpasses, wildlife guards (WG), and exclusionary fencing were
deployed by TxDOT to prevent wildlife road mortalities. However, fences can sometimes act as
a barrier for wildlife stranded within the Right-of-Way (ROW). To address this, TxDOT installed
ten wildlife exits (WEs), to allow wildlife to escape the ROW, and sensor triggered lights (STLs)
on 13 WGs, to prevent animals from crossing the WG at night. The objectives of this research
were to compare the wildlife use of a modified WE design with previous designs and to assess
the effectiveness of STLs in deterring wildlife from using WGs. Reconyx trail cameras were
used to monitor each WE and WG for a year. Images were downloaded every two weeks, then
sorted by species and interaction. A comparison of successful wildlife use of WE between the
designs will be made using ANOVA. The number of refusals by wildlife to enter the road at WG
before and after installing the STLs at WGs will also be analyzed with ANOVA. If successful,
these novel and cost-effective designs can be replicated on highways with fences worldwide,
reducing the rate of wildlife-vehicle collisions.",poster,Student Poster Abstracts
162,Avian Community Response to Removal of Encroaching Woody Vegetation in Trans- Pecos Grasslands,"The grasslands of North America are one of the fastest declining habitat types on the
continent. This is due to a variety of reasons, including energy conversion, livestock grazing,
and woody plant encroachment. As a result of this habitat loss, grassland-obligate bird species
are in steep decline across the continent. An estimated 88% of migratory grassland birds
overwinter in the Chihuahuan Desert. Woody plant encroachment within the Chihuahuan Desert
has decreased available grasses, leading to a reduction in winter food availability and nocturnal
thermal cover. Encroached woody vegetation also provides more habitat and perching
opportunities for avian predator species, such as loggerhead shrikes (Lanius ludovicianus) and
American kestrels (Falco sparverius). Grassland restoration efforts typically involve brush
removal using herbicide, mechanical removal, and fire. In the Trans-Pecos, we will study sites
within the Marathon and Marfa grasslands where herbicide and mechanical removal have been
used on mesquite varieties (Prosopis glandulosa Torr. var. glandulosa and Prosopis glandulosa
Torr. var. torreyana), creosote bush (Larrea tridentata), and tarbush (Flourensia venus). We will
be conducting non-breeding bird surveys and vegetation surveys across a control site, a site 4
years post herbicide treatment, and a site that used mechanical removal 4 years after having
been treated with herbicide. Our results will help inform broad-scale restoration that will
hopefully result in increases for species currently listed as Species of Greatest Conservation
Need.",poster,Student Poster Abstracts
163,Restoration of Native Vegetation in Areas Invaded by Lehmann´s Love Grass,"Native and non-native grassland species interact and compete for space and
resources. Sometimes, those negative interactions can affect native species by leading them to
eradication and converting a rangeland into monocultures. This is due to non-native species
having aggressive behavior and better response than natives towards drought and wildfires.
Also, some non-native plant species are not preferred by wildlife. For example, scaled quail
(Callipepla squamata) habitat is indirectly affected by negative interactions with invasive species
such as Lehmann Lovegrass (Eragrostis lehmanniana). Therefore, we initiated a restoration
project to mitigate Lehmann Lovegrass monocultures and increase native plants for scaled
quail. This project was located in Southern Brewster County and is part of the Chihuahua
Desert. Our goal is to evaluate ways to decrease and control Lehmann Lovegrass. Therefore,
we established 200 plots, 16 m2 each, with 4 treatments. Treatments are soil disturbance,
native plant seeding, soil disturbance and seeding, and a Control. We used 3 line intersections
in each plot. We implemented treatments during the summer of 2022, Data was taken in the
post-rainy season in October 2022, the winter season in February 2023, and is going to be
measured by two years. Data already collected was treated with a RDA to find relationships
between treatments and species,  preliminary results indicate that in bouth seasons, LLG is still
present, but seeding, and soil disturbance and seeding treatments have more relation with
natives plant species and LLG is more related with controls. While soil disturbance treatment
have a negative relation with LLG.",poster,Student Poster Abstracts
164,Livestock Tanks for Migratory and Wintering Grassland Birds in the Trans-Pecos,"Many grassland bird species are undergoing steep population declines, including
many birds that winter in the Chihuahuan Desert grasslands. Overwintering birds in this region
have declined by 70%. However, there is little data on habitat preferences and resource
utilization for many grassland bird species during migration and winter. In the arid landscape of
the Chihuahuan Desert, livestock tanks may be an important water source for birds, and
potentially an important food source as well for birds that feed on invertebrates in moist soils.
Our study will document which migrating and wintering birds utilize livestock tanks, and what
characteristics of livestock tanks relate to bird diversity and abundance. We are using
automated recording units (ARUs) and point-count surveys at dirt livestock tanks to determine
bird species presence, abundance, and behavior. Characteristics sampled at each tank include
soil invertebrates and environmental characteristics such as shrub density and soil moisture.
Early surveys have documented 35 species of birds actively using the tanks and engaging in a
variety of behaviors. The variety of birds utilizing the tanks has included raptors, shorebirds,
warblers, sparrows, flycatchers, and ducks. Tanks with and without water can both provide
appealing habitat to birds, as moist soils within dry tanks lead to plant growth that differs from
the surrounding grassland and to soil invertebrate foraging opportunities. Knowing more about
how birds use livestock tanks as a resource can help inform management decisions to conserve
imperiled bird populations, especially on private rangelands.",poster,Student Poster Abstracts
165,"Movement Ecology, Dispersal, and Genetic Relatedness of Mountain Lions (Puma concolor), in South Texas and Mexico","Barriers to movement have complex and widespread influences on population
dynamics. Anthropogenic barriers like fencing can impede wildlife movements and fragment
populations, thereby, eroding genetic diversity, lowering species fitness measures, and
increasing a population's extirpation risk. To date, there has been little empirical research to
examine if and how the border barrier system separating the United States and Mexico affects
the movement ecology, genetic connectivity, and population viability of large mammals. Our
project helps fill this research gap by using movement ecology and population genetics to
elucidate barrier-induced ecological and demographic consequences on mountain lions (Puma
concolor), an apex carnivore able to disperse long distances, and generally requiring large,
unfragmented areas of habitat. Our research will investigate mountain lion space use at fine and
broad scales, determining the relative importance of maintaining robust Mexican mountain lion
populations and transboundary movements of Mexican mountain lions into Texas, for genetic
exchange and persistence of viable mountain lion populations in south Texas. Specifically, we
will (1) use movement data from GPS collars to evaluate landscape permeability for mountain
lions, and (2) use DNA samples from captured mountain lions and historical samples from
individuals in Texas and Mexico to describe the genetic relatedness and structure of mountain
lions in the borderland region through time. Evaluation of dispersal corridors and genetic
structure in the context of the border barrier system will assess the sustainability of mountain
lion populations in south Texas, while informing possible statewide and bi-national management
and mitigation needs of this transboundary carnivore.",poster,Student Poster Abstracts
166,Concrete Jungles and Carnivorous Residents: A Multifaceted Exploration of Mesocarnivore Dynamics in Urban Greenspaces,"Habitat fragmentation is a challenge for most wildlife, but specifically for medium to
large mammals as they are more vulnerable to alterations in physical and biological traits as a
result of habitat loss and isolation. As landscape connectivity is essential for urban carnivores
for movement and dispersal behavior, it is expected that with decreasing connectivity, less
functional linkages and higher human presence, carnivores’ persistence and survivability will
waver within urban matrices. Denton, TX is a model study site for landscape composition as it
has both isolated and natural habitat patches with diverse urban wildlife. The goal of my study is
to assess the role of landscape connectivity to maintain a functional metapopulation dynamic of
mammal diversity in urban greenspaces. This study used primarily camera-trapping using
SECR analysis for bobcat (Lynx rufus) and coyote (Canis latrans)density with covariate data of
small-mammal trapping for abundance, camera-traps for mesocarnivore occupancy, and
vegetation indices for tree diversity and habitat naturalness. Preliminary results demonstrate
high density of bobcats within isolated patches while coyotes’ density is higher in greenspace
corridors. Additionally, small-mammal trapping may suggest low prey density of white-footed
mice (Peromyscus leucopus) and deer mice (Peromyscus maniculatus) within natural patches.
Over the next year, remaining field data will be analyzed for least cost paths, potential corridors,
and habitat patch comparison to aid in urban wildlife ecology and conservation for the City of
Denton.",poster,Student Poster Abstracts
167,Demographic Analyses Suggests Lewisville Population of Painted Buntings is a Demographic Sink,"The Painted Bunting (Passerina ciris) is considered a “species of conservation
concern” by the US Fish and Wildlife Service due to persistent population declines, and the
Breeding Bird Survey notes that the species has declined 56% in Texas from 1966-2022. We
collected demographic data from a seven year mark-recapture study on painted buntings in
Lewisville, TX (2017-2023). We used a Matrix Projection Model to model population dynamics
and then conducted retrospective and prospective analysis on the demographic data to
determine the influence of the different vital rates on the finite rate of population change.
Juvenile survival (SJA=0.09), adult survival (SA=0.41), and fecundity (FA=0.51) were low. The
population was projected to decline (λ=0.502), however, count data over the seven year period
has shown the population steadily increasing, which suggests that the painted bunting
population in Lewisville may be an ecological sink supported primarily by immigration. The
results of the retrospective analysis indicated that the finite rate of population change was most
sensitive to adult and juvenile survivorship, while the results of the prospective analysis
indicated that management focused on adult survival would have the greatest benefits on
mitigating population declines.",poster,Student Poster Abstracts
168,Evaluating Wildlife Diversity Responses to Pine Plantation Age Structure Using a Multi-taxa Survey,"The Southern U.S. accounts for over half of the timber production in the country,
generating over 54 billion dollars of income annually. Forest plantations in the Southeastern
U.S. are predominantly composed of loblolly pine (Pinus taeda). As pine trees are continually
being planted and harvested, this cycle creates a mosaic of stands made up of different cohorts.
This mosaic provides a diversity of habitats and therefore contributes to a dynamic
recolonization of wildlife species. Our research will use a multi-taxa approach to sample insect
floral visitors, herpetofauna, avifauna, and mammalian fauna within loblolly pine plantations to
determine differences in wildlife assemblages among stand ages (cohorts). We will utilize the
following equipment for our sampling techniques: blue vane traps, coverboards, automated
recording units (ARUs), and camera traps. These items will be used across 12 sites containing
young (2-6 years old) and mature (18-22 years old) pine stands, i.e., a paired-plot sampling
design. We expect young pine stands to have greater species richness levels for insect floral
visitors and reptiles, while mature pine stands will have greater species richness levels for birds,
mammals, and amphibians. Results from our study will improve our understanding of the
influence and dynamics of pine forest age structure on wildlife species in Texas.",poster,Student Poster Abstracts
169,Space Use of Sympatric Aoudad and Mule Deer in the Trans-Pecos,"The ecology of Aoudad (Ammotragus lervia) in Texas is poorly understood, where the
introduced African species coexist and potentially interact with the native mule deer (Odocoileus
hemionus). Aoudad space-use, daily activity cycles, and social dynamics are largely unknown in
the Trans-Pecos region of Texas. However, they are important relative to their potential impact
on mule deer and desert bighorn sheep (Ovis canadensis) recovery in the region. With
improved quantitative techniques in movement ecology, aoudad space-use can be readily
assessed using the Brownian bridges movement model, calculated using collar data. No
literature has quantified aoudad utilization distributions using the BBMM or examined the
influence of aerial gunning relative to changes in movement behavior. In April 2023, 40 aoudad
and 40 mule deer were captured and collared in the Chinati and Quitman Mountain ranges.
Collars record the animal’s location via satellite at 2-hour fixes. To date, utilization distributions
for both aoudad and mule deer have been calculated for each collared individual. Results
demonstrate aoudad on average range over wider areas (58.04 km2 in the Quitmans and 23.99
km2 in the Chinatis) compared to mule deer average space-use (3.30 km2 in the Quitmans and
3.87 km2 in the Chinatis). Utilization distribution overlap between species was calculated using
the Bhattacharyya’s Affinity (BA) niche overlap metric, resulting in a 58.5% overlap in the
Quitmans and 40.6% in the Chinatis. Comparing pre- and post-aerial gunning movement
behavior will prove valuable in understanding aoudad movement spatially and temporally, for
future development in native big game recovery.",poster,Student Poster Abstracts
170,Species-Specific Patterns of Consumption of Oral Rabies Vaccine Baits in the South Texas Plains,"Oral Rabies Vaccine (ORV) baits have been aerially dropped along the US-Mexico
border since 1995 for canine rabies. However, there is little information on the fate of baits once
they are deployed across the landscape. Our goal is to determine which species are consuming
the ORV baits in the South Texas Plains. We used ArcGIS to generate eight 1 km2 grids with 18
camera trap sites in each grid. We hand applied one ORV bait per camera trap at two grids
during each application trip. We collected camera data from 144 different sites for four
consecutive weeks during each of the four calendar seasons on the East Foundation’s San
Antonio Viejo Ranch. We will determine species-specific consumption of ORV baits, and how
other factors, such as season may affect consumption patterns. We will generate competing a
set of competing models and use Akaike’s Information Criterion (AIC) to determine which model
best explains specific-specific patterns of bait use among those considered. We will evaluate
how temperature, season, and species impacts ORV bait consumption. We will then check the
likelihood of our top models. We predict that species and season will affect ORV bait
consumption. The results from this study will help better inform ORV management practices for
future ORV aerial drops.",poster,Student Poster Abstracts
171,"Movement Patterns, Home Range, and Microhabitat Use of Alligator Snapping Turtles in a Small East Texas Stream","The alligator snapping turtle (Macrochelys temminckii), the largest freshwater turtle in
North America, faces numerous threats, with population declines and range contractions
suspected to have occurred across the historic range of the species. Most studies on movement
patterns and microhabitat use of M. temminckii have been conducted in large, open, lentic
environments and few studies have been conducted in small, lotic habitats. We investigated the
movement and microhabitat use of adult female and juvenile M. temminckii within Bonaldo
Creek, a small tributary of the Angelina River in eastern Texas. Six M. temminckii were
monitored (2-3 relocations per week) via radiotelemetry from July 2008 to September 2009. We
found that the linear home range for adult females (1395.5 – 405.1 m) was higher than that of
the unsexed juveniles (996.9 – 439.7 m), although movement frequency was similar between
groups. Juveniles utilized a smaller subset of microhabitats compared to adult females. Adult
females utilized microhabitats with abundant submerged structure, while overhanging
vegetation was an important microhabitat feature for juveniles. The broader microhabitat use we
observed in adult females may have been influenced by seasonal factors, highlighting the need
for more long-term, seasonal assessments of M. temminckii movement and microhabitat. Such
investigations will bolster our understanding of the spatial and temporal factors that influence M.
temminckii populations in different systems.",poster,Professional Poster Session
172,Activity patterns of a reintroduced population of Louisiana Pinesnakes across multiple temporal scales,"Knowledge of an organism’s phenology can inform monitoring efforts by maximizing
detections during surveys, especially when time and effort is limited. Conservation efforts for the
Louisiana Pinesnake (Pituophis ruthveni), a federally threatened species, include a
reintroduction program with the release of captive reared snakes. Since 2010, snakes (N = 408)
have been released annually on the Catahoula Ranger District of the Kisatchie National Forest
of Louisiana. Individuals were marked with a PIT (Passive Integrated Transponder) tag prior to
their release on the reintroduction site where they were monitored with automated PIT tag
readers (APTRs) and box traps. Through this large scale and intensive monitoring effort, we
sought to quantify the daily and monthly activity patterns of Louisiana pinesnakes. Snake
activity was highest in May, and decreased, but remained consistent, during the summer
months (June – September). APTRs revealed the daily activity patterns of snakes with the
greatest activity occurring between from 1100 – 1800 h with a peak of activity between 1200 –
1300 h. These data will assist decision makers in determining when to monitor for these snakes
if/when resources are limited. These results can also be used to help guide a standardized
monitoring effort across multiple sites or populations.",poster,Professional Poster Session
173,King Ranch Bluestem Expansion on Small Prairies in Southeastern Texas from 2012 to 2023,"Many small and isolated prairies occur on the Sam Houston National Forest (SHNF)
in southeastern Texas as disjunct extensions of the southern portion of the larger blackland
prairie ecoregion to the west. King Ranch (KR) bluestem (Bothriochloa ischaemum), an invasive
grass native to Eurasia and North Africa, has been planted in Texas by ranchers as forage and
by the highway department along roadsides. From there it has been unintentionally spread to
other areas. KR bluestem is now well established on many SHNF prairies where it aggressively
competes for space with native prairie vegetation, drastically altering the plant composition at
some sites by creating dense, homogeneous stands over time. In 2012, we measured the total
area of six prairies (mean = 2.1 ha) and the total area within each prairie dominated (≥50%) by
KR bluestem. In 2023, we again measured the area dominated by KR bluestem within the same
prairies. We compared 2012 and 2023 measurements to determine the extent of KR bluestem
expansion during the eleven-year interim. The mean percent area dominated by KR bluestem in
2012 and 2023 was 7.8% and 19.7%, respectively. This translates to a 150% increase in area
dominated by KR bluestem from 2012 to 2023 on the six prairies. The transition from a native
prairie plant assemblage to dense expanses of KR bluestem may negatively affect certain
vertebrate communities. There is evidence suggesting that rodents and some species of
overwintering sparrows in these prairies tend to avoid larger areas of dense KR bluestem.",poster,Professional Poster Session
174,Piping Plover Winter Site Fidelity Along the Upper Texas Coast,"The Piping Plover (Charadrius melodus) is federally listed as threatened in the United
States, and is considered endangered within the Great Lakes region and Canada due to habitat
loss, human disturbance, and climate change. While breeding status is well known, the
wintering populations of this species are not well understood. As a direct result of banding
efforts of United States Geological Survey, Virginia Tech, Nebraska Game and Fish
Commission, and other organizations, we were able to determine origin and age of the banded
individuals we observed during long-term winter surveys. To evaluate site fidelity, we chose four
flagged Piping Plover at random from all flagged plovers (N = 63) seen at least once at
Matagorda Peninsula along the Upper Texas Coast from fall 2018 through spring 2023. We
determined distance between known breeding (capture) location and first observed winter
detection at the site. After initial observation, each flagged plover was observed multiple times
throughout the non-breeding season along the peninsula. We determined the ages of the
observed Piping Plover ranged from 5 to 12 years and average distance traveled during annual
migration was 3,167 kilometers. By looking at the origin of each Piping Plover, we noted that all
four individuals originated from the Great Plains Region (North Dakota, South Dakota, Colorado,
and Nebraska) and are from threatened populations. With each individual seen yearly for four
consecutive seasons within the same location, continued monitoring and conservation efforts
are necessary to maintain this important wintering habitat for this, and other, imperiled species.",poster,Professional Poster Session
175,"Effects of Range Management on the Plateau Spot-tailed Earless Lizard, Year 2 Results","The plateau spot-tailed earless lizard (Holbrookia lacerata) is currently under review
for federal listing. Its range includes the semi-desert grasslands of the Edwards Plateau in
Central Texas, across which apparent population declines have been observed. On a
microhabitat scale, previous research has shown that H. lacerata is most often encountered on
bare ground and less frequently in dense or brushy vegetation. Our research objective is to
better understand which rangeland management practices cultivate microhabitat landscapes
preferred by H. lacerata. Our second year of surveys have concluded at the Texas A&M AgriLife
Research Station at Sonora in Edwards County. The Sonora Station has researched long-term
control, grazing, and fire management treatments for decades, providing a well-documented
landscape that focuses on rangeland practices already implemented in this region. A diverse
habitat mosaic may be preferable to our target species and rangeland practices such these are
regularly used to control patches of woody vegetation and encourage such landscapes. For H.
lacerata detection surveys we use a stratified random sampling design with forty 0.8-ha circular
survey plots across four treatments: control, graze, burn, and burn and graze. In year two we
also began vegetation surveys with a sampling design derived from the point-centered quarter
method, as well as H. lacerata tracking. Preliminary results show that individuals were found
primarily in grazed (n=10), burned (n=7), or burned and grazed plots (n=5), with only one
individual caught in the control plots. We will continue to survey H. lacerata and collect habitat
data in 2024.",poster,Professional Poster Session
176,Camera-Trap Basking Arrays Detect Western Chicken Turtles in Dynamic Ephemeral Wetland Mosaics,"Temperature and precipitation vary regionally, seasonally, and annually creating
different constellations of ephemeral wetlands over time. Species occupying ephemeral
wetlands must track these dynamics as the location, size, shape, permanence, density, and
spatial conﬁguration of suitable habitat shifts. Such species can be difficult to sample, especially
when methods involve intensive trapping. Semiaquatic freshwater turtles, in particular, can be
difficult to study with traditional trapping techniques, because individuals track shifting suitable
habitat via far-ranging terrestrial movements throughout large, dynamic ephemeral wetland
complexes. Here, we develop and assess the efficacy of an inexpensive camera-trap basking
array designed to move up and down with the changing water levels of ephemeral wetlands
occupied by Western Chicken Turtles, a subspecies under review for listing under the U.S.
Endangered Species Act. At a study site in Texas, we deployed one camera-trap basking array
at four different wetlands, all known to have chicken turtles present. The camera-trap basking
array was effective at detecting Western Chicken Turtles at three of the four wetlands during the
study. On-going research is focusing on understanding the causes of this variation in detection
across all four wetlands. The simple, durable design and low cost (<$500, US) of this camera-
trap basking array provides opportunities to scale up surveys for the species range-wide and to
conduct research on its behavior and population dynamics within ephemeral wetland
complexes.",poster,Professional Poster Session
177,A Collaborative Approach to Managing and Recovering Wild Houston Toad Populations,"Houston Toads (Anaxyrus houstonensis) have been federally listed as endangered
under the Endangered Species Act since 1970 due to a multitude of factors contributing to the
loss and alteration of this species’ native habitat. Currently, there is a multipronged collaborative
effort involving federal, state, and local agencies working on a Houston Toad management and
recovery program. The prongs of this program include protecting and restoring habitat,
propagating and supplementing individuals into the wild, establishing a monitoring program, and
educating the public through outreach programs. As a part of this recovery program, the Natural
Resources Institute has been tasked with monitoring and surveying for wild chorusing Houston
Toad populations in Robertson and Leon Counties, TX. To detect chorusing Houston Toads, we
established 20 roadside auditory survey points in each county based on historical records and
results from habitat models. To supplement the driving surveys, we also deployed 20 automatic
recording devices (ARDs) on private lands throughout these counties. In total, we conducted
33.4 hours of roadside auditory surveys and the ARDs collected approximately 3247.1 hours of
recordings between 6 January 2023 and 14 July 2023. The surveys were unsuccessful in
detecting wild chorusing Houston Toads, but we did detect the presence of 12 anuran species
calling during this survey period. Here, we present our preliminary results and future work
towards managing and recovering wild Houston Toad populations in Robertson and Leon
Counties, TX.",poster,Professional Poster Session
